id;cadastrado_em;modificado_em;excluido;nome;instituicao_id;ativo;bairro;cep;cidade;codigo_host;codigo_host_igreja;complemento;data_abertura;ddd;email;endereco;host_dirigente;numero;pais;site;telefone;uf;data_extincao
228;2017-01-04 19:36:29.22975+00;2017-01-05 14:06:35.963358+00;false;Itambí (Transferida para a IMW em Itaboraí);1926;true;Amaral, Itambí;;Itaboraí;216;121;Lt. 36  Qd;02/09/1994;21;;Rua Quarenta e Nove;Presb. Sebastião;;BR;;32458469;RJ;\0
226;2017-01-04 19:36:29.160984+00;2021-08-28 00:26:23.750823+00;false;Fonte Santa;2295;true;Fonte Santa;;Teresópolis;213;78;;08/03/2004;21;wesleyanateresopolis@gmail.com;Rua: Tancredo Neves - Estrada Rio Bahia Km 78;Presbítero Felipe;1.902;BR;;26 427265;RJ;\0
163;2017-01-04 19:36:27.436521+00;2021-04-18 16:59:26.170895+00;false;RESERVA DO PERÓ;2230;true;RESERVA DO PERÓ;;CABO FRIO;132;41;;\0;;;RUA 9, ESQUINA COM B;Aspirante BRÁZ;;BR;;;RJ;\0
207;2017-01-04 19:36:28.50548+00;2021-10-07 19:04:08.1922+00;false;Ipiabas;1983;false;Ipiabas;;Barra do Piraí;191;188;;\0;;;Estrada Presidente Pereira;;10.945;BR;;;RJ;\0
183;2017-01-04 19:36:27.905867+00;2021-10-26 13:21:19.461621+00;false;BOA VISTA DA BARRA;2258;false;BOA VISTA DA BARRA;27165000;BARRA DO PIRAÍ;163;55;;20/06/2006;;;RUA DONA BELINHA MONTEIRO;MISSIONÁRIA MARTA MARIA DE OLIVEIRA LEITE;57;BR;;;RJ;\0
230;2017-01-04 19:36:29.307945+00;2017-01-05 14:06:35.994438+00;false;Ubatiba - Congregação emancipada;1926;true;Ubatiba;24900000; Maricá;218;121;;\0;21;;Rua Magé;Pr. Milton das Neves Silva;20;BR;;87614279;RJ;\0
227;2017-01-04 19:36:29.195602+00;2017-02-16 22:07:04.818968+00;false;Itaúna;1926;false;Itaúna;;São Gonçalo;215;121;;\0;21;;Estrada da Trindade;Pb Ricardo Pimenta;204;BR;;37090698;RJ;\0
1013;2017-10-28 00:00:57.781866+00;2021-11-01 02:28:04.682372+00;false;ALTAMIR GOMES DA SILVA;2666;false;;;;\0;\0;;\0;;;;;;\0;;;\0;\0
205;2017-01-04 19:36:28.430015+00;2022-02-15 14:21:36.910299+00;false;Chalet;1983;false;Chalet;;Barra do Piraí;187;188;;\0;;;Avenida Ari Parreira;PASTOR ASPIRANTE JOSENY BRIT O;7.282;BR;;;RJ;\0
242;2017-01-04 19:36:29.765385+00;2017-01-05 14:06:36.147116+00;false;Manguinhos;2308;true;Manguinhos;21041240;Rio de Janeiro;233;90;;\0;;;Rua Herivelton Martins;Presbítero Juarez Candeias Maria;14;BR;;;RJ;\0
153;2017-01-04 19:36:27.239773+00;2023-01-18 19:00:38.411405+00;false;Taquara;2265;false;TAQUARA;;DUQUE DE CAXIAS;277;243;;\0;;;RUA 10;Pr. Luiz Cláudio de Almeida;Nº 11;BR;;;RJ;03/12/2022
174;2017-01-04 19:36:27.723948+00;2023-02-04 14:19:04.814816+00;false;Jardim Laranjeiras;1911;true;Jardim Laranjeiras;26341370;Nova Iguaçu;154;102;;\0;;;Rua Euchario;Pastor Valdemir Ribeiro de Souza;81;BR;;;RJ;\0
235;2017-01-04 19:36:29.507148+00;2023-02-13 20:41:59.834342+00;false;Vila dos Blocos;1947;false;Xerém;;Duque de Caxias;223;147;loja B;01/05/2007;;;Av. Tiradentes;Pb. Robson Fonseca;13;BR;;;RJ;\0
216;2017-01-04 19:36:28.832569+00;2023-02-17 19:16:37.205036+00;false;SHALOM;1928;true;Malvina;27901000;Macaé;203;122;;22/11/1995;;;Rua D;Pr.Rodrigo Norberto;76;BR;;;RJ;\0
215;2017-01-04 19:36:28.799749+00;2023-02-17 19:16:59.196181+00;false;LAGOMAR;1928;true;Lagomar;27970180;Macaé;202;122;Projetada;07/11/1999;;;Avenida W 5;Pr.Marcelo Castilho de Oliveira;54;BR;;;RJ;\0
202;2017-01-04 19:36:28.316056+00;2023-05-09 18:24:10.983237+00;false;Congregação do Bairro Bahia Nova;2459;false;Bahia Nova;;Rio Branco;1004;285;;01/01/2014;68;;13 de Maio;Pb. George Washington;667;BR;;99 792996;AC;\0
208;2017-01-04 19:36:28.542732+00;2023-05-18 19:38:16.169138+00;false;Massapé;1965;true;Santa Cruz da Serra;25260045;Duque de Caxias;192;167;L 15, Q 34;12/07/1988;21;imwppaulista@gmail.com;Rua Massapé;Pb. Roberto Calixto;;BR;;;RJ;\0
211;2017-01-04 19:36:28.655486+00;2023-08-29 11:02:22.62757+00;false;imw conceição;2471;true;Conceição;;Porto Velho;1006;299;;27/01/2003;69;imetodistawconceicao@gmail.com;Rua Parajuba;;3701;BR;;99 305909;RO;\0
229;2017-01-04 19:36:29.267954+00;2023-09-19 19:42:05.091278+00;false;Lagoínha;1926;false;Lagoínha;;São Gonçalo;217;121;;08/11/1997;21;;Rua Henrique Martins;transferida para IMW Rocha;13;BR;;97 719800;RJ;\0
236;2017-01-04 19:36:29.546904+00;2017-09-01 05:01:30.765389+00;false;SÍTIO JUÁ;2536;false;SÍTIO JUÁ;58370000;SALGADO DE SÃO FÉLIX;224;495;;20/07/1998;83;wislonfarias@yahoo.com.br;SÍTIO JUÁ;Pastor Israel Melo Soares;S/N;BR;;987152535;PB;\0
244;2017-01-04 19:36:29.806092+00;2017-01-05 14:06:36.187789+00;false;BATINGA;2106;true;Batinga;;Itanhém;1158;382;;22/08/2015;73;carlaoeneusa20@hotmail.com;Rua Tamandaré;PB. CARLOS SOARES;;BR;;88068179;BA;\0
214;2017-01-04 19:36:28.766823+00;2018-03-07 19:52:19.605978+00;true;Km 5;1928;true;Km 5;27901000;Macaé;201;122;;10/12/1999;;;Estrada Antiga Macaé - Glicério;Pr.Alexandre Lessa da Silva;100;BR;;;RJ;\0
222;2017-01-04 19:36:29.032428+00;2017-01-30 17:03:57.156563+00;false;Quatis;2357;false;Mirandópolis;27420000;Quatis;476;203;;16/12/2009;24;teoamigocls@hotmail.com;AV.Euclides Alves Guimarães Cotia;Aspirante Claudio Lourenço da Silva;768;BR;;99569276;RJ;\0
239;2017-01-04 19:36:29.664824+00;2019-01-28 13:27:06.062399+00;false;BARREIRO;1940;false;BARREIRO;25230140;DUQUE E CAXIAS;228;138;;\0;;;RUA FELICIDADE;;24;BR;;;RJ;\0
243;2017-01-04 19:36:29.785783+00;2017-01-06 16:42:32.776236+00;true;Cidade Tiradentes;2130;true;Tiradentes;;São Paulo;239;542;;20/01/2009;;;Av. dos Metalúrgicos;Aspirante Flademir araujo Leite;1305;BR;;;SP;\0
263;2017-01-04 19:36:30.191203+00;2017-03-02 15:25:04.759711+00;false;BAIRRO DO POÇO;2301;true;POÇO;;MACEIÓ;778;73;;03/09/2011;;;Rua Sen Bernardo Sobrinho ( fechada);Pb. Eduardo;37;BR;;;AL;\0
260;2017-01-04 19:36:30.130117+00;2017-01-05 14:06:36.386789+00;false;Biquinha (São Lourenço);2050;true;Biquinha;37470000;São Lourenço ;548;333;;04/03/2008;35;pastorodilonazevedoimw@hotmail.com;Rua José Simião Dutra;Pastor Odilon de Azevedo Filho;2.310;BR;;88035829;MG;\0
261;2017-01-04 19:36:30.150267+00;2017-03-04 18:34:33.334815+00;false;Monte Moriá;1937;false;;;;272;133;;\0;;;;;;\0;;;\0;\0
267;2017-01-04 19:36:30.275165+00;2017-01-05 14:06:36.477653+00;false;COLONIAL - 27 CURVAS;2160;true;Colonial;;São Bento do Sul;552;505;;24/04/2010;;;Rua Regina Schereder;Asp. Moises Nogueira;687;BR;;;SC;\0
232;2017-01-04 19:36:29.388278+00;2019-02-14 15:17:19.665522+00;false;MORRO DOS MILAGRES;2311;false;;;;792;81;;\0;;;;;;\0;;;\0;\0
203;2017-01-04 19:36:28.353722+00;2019-03-22 01:54:52.812592+00;false;Recanto do Sol;2275;true;;;;183;242;;\0;;;;ASP RODRIGO DOS SANTOS MENDONÇA;;BR;;;\0;\0
245;2017-01-04 19:36:29.826584+00;2019-04-04 20:04:21.218461+00;false;São Tomé das Letras;2049;true;Centro;37418000;São Tomé das Letras;1148;332;Garagem de;30/10/2015;35;;Carlos Antonio de Oliveira;Marcos Antonio;205;BR;;88003319;MG;\0
270;2017-01-04 19:36:30.336541+00;2017-01-05 14:06:36.514704+00;false;Vila Império;2032;true;Vila Império;35050610;Governador Valadares;283;346;;\0;;;Rua Professor Cid Pitanga;Presbítero Sebastião Ângelo;;BR;;;MG;\0
291;2017-01-04 19:36:30.762999+00;2017-02-16 10:21:18.427638+00;false;Congregação de Sales Oliveira;2571;false;;;;930;1033;;\0;;;;;;\0;;;\0;\0
278;2017-01-04 19:36:30.499252+00;2017-01-19 14:02:27.478639+00;false;GUANABARA;1941;false;SAO JORGE;;PINHEIRAL;719;139;;21/01/2011;24;;RUA: GUANABARA;;122;BR;;;RJ;\0
275;2017-01-04 19:36:30.43801+00;2020-05-07 17:14:07.415661+00;false;IMW Congregação Panorama;2332;false;JARDIM PANORAMA;;;1231;110;;01/01/2016;;;RUA RENATO RUSSO;CARLOS ALBERTO FERREIRA MENDONÇA;77;BR;;;PE;\0
284;2017-01-04 19:36:30.619099+00;2021-02-06 17:05:38.895855+00;false;Santa Rita;2216;true;Santa Rita;26050460;Nova Iguaçu;299;40;Vila Crist;\0;;;Rua São Francisco de Assis;Pr. Alexandre Silva de França;375;BR;;;RJ;\0
281;2017-01-04 19:36:30.559136+00;2017-01-05 14:06:36.65667+00;false;CAROLINA;2165;true;CAROLINA;97577010;SANTANA DO LIVRAMENTO;296;503;;18/06/1988;55;pr.ronaldoazevedo@hotmail.com     e        martinslvto@hotmail.com;RUA DOM PEDRO II;Pastor Ronaldo Azevedo;1481;BR;;32412727;RS;\0
241;2017-01-04 19:36:29.744464+00;2017-06-24 21:46:53.808181+00;false;Vila do João;2308;false;;21040361;;232;90;;\0;21;;;;;BR;;;RJ;\0
264;2017-01-04 19:36:30.211652+00;2017-03-29 20:31:09.8938+00;false;Campo do Coelho;1929;false;;;Nova Friburgo;274;124;;\0;22;;;;;BR;;;RJ;\0
285;2017-01-04 19:36:30.638928+00;2017-10-17 13:29:20.121637+00;false;Jardim Esperança;2370;true;Jardim Esperança;8320000;Paranaguá;301;596;;09/01/2009;41;;Rua dos Macucos;Pr : ANDERSON;s/n°;BR;;;PR;\0
283;2017-01-04 19:36:30.599083+00;2021-10-01 01:37:33.219294+00;false;Igreja Metodista Wesleyana;2574;false;Jardim Primavera;79965000;Itaquirai;1134;1036;Salão;09/05/2015;67;prsidneilopes@hotmail.com;Rua: Primavera;Pr.Sidnei Pereira Lopes;94;BR;;99 563151;MS;\0
233;2017-01-04 19:36:29.427847+00;2021-11-01 11:25:17.923575+00;false;Parque Santana;1985;false;Parque Santana;;Barra do Piraí;221;191;;\0;;;Av. Maria da Silva Fernandes;Pr Marcos Raimundo;145;BR;;;RJ;\0
269;2017-01-04 19:36:30.31598+00;2018-01-01 21:47:04.212396+00;false;Vila Garrido;2078;true;Vila Garrido;;Vila Velha;281;356;;\0;;;Rua Operária;Presbítero Ronilson Calmon;;BR;;;ES;\0
279;2017-01-04 19:36:30.519474+00;2018-01-04 17:02:05.477763+00;false;Getulândia;2313;false;Getulândia;;Rio Claro;294;33;Km 113;\0;;;Rodovia Presidente Vargas;JOÃO CARLOS DA SILVA;113316;BR;;;RJ;\0
280;2017-01-04 19:36:30.539334+00;2018-01-04 17:07:00.728131+00;false;Ataufo de Paiva;2313;false;Ataufo de Paiva;;Barra Mansa;295;33;;\0;;;Rodovia Presidente Vargas;LUIZ CARLOS SIMÃO;0;BR;;;RJ;\0
273;2017-01-04 19:36:30.397364+00;2022-03-08 17:26:47.646869+00;false;PEDRA LISA;1913;false;Pedra Lisa;26450100;JAPERI;1122;105;;06/01/2019;;;Estrada de Pedra Lisa;Pastor Devair Pressidone;15;BR;;;RJ;\0
271;2017-01-04 19:36:30.356785+00;2022-03-08 17:27:08.529425+00;false;Cacúia;1918;false;Cacuia;26395000;Nova Iguaçú;284;113;;\0;;;Estrada de Austin;Pb. Silvio Cesar Baptista da Silva;1730;BR;;;RJ;\0
290;2017-01-04 19:36:30.742877+00;2022-05-27 16:47:00.079633+00;false;Neylor;1994;true;Retiro;25680510;Petrópolis;306;206;;\0;24;therezaseiao@gmail.com;Rua Felipe Camarão;ASPIRANTE JEUEL;310;BR;;;RJ;\0
274;2017-01-04 19:36:30.417376+00;2022-09-07 21:11:09.456457+00;false;Beira Rio 1;1968;true;Santa Cruz;;Duque de Caxias;288;170;;01/01/2009;;;;;;BR;;;RJ;\0
252;2017-01-04 19:36:29.968779+00;2018-02-22 13:59:20.003662+00;false;Carangola;1963;false;Carangola;;Petrópolis;259;165;;\0;;;Estrada do Carangola;Aspirante Fabio Rodrigues Reis;1125;BR;;;RJ;\0
266;2017-01-04 19:36:30.254668+00;2018-03-16 16:47:56.991662+00;false;Jacutinga;2035;false;;;São João de Manteninha;510;357;;\0;;;;;;BR;;;MG;\0
256;2017-01-04 19:36:30.049643+00;2018-04-04 11:10:04.958282+00;false;Central;2000;false;Centro;27580000;Itatiaia;267;213;;23/05/2016;;;Av Dos Expedicionários;Pr. Alisson;515;BR;;;RJ;\0
257;2017-01-04 19:36:30.069471+00;2018-04-04 11:16:58.715224+00;false;Vila Niteroi;2000;false;Vila Niteroi;27580000;Itatiaia;268;213;;08/05/2009;24;;Linha Velha Norte;Pr. Marcelo Salgueiro;1445 b;BR;;33524152;RJ;\0
254;2017-01-04 19:36:30.009768+00;2017-02-03 10:13:01.916521+00;false;São Bernardo do Campo;2135;false;Paulicéia;;SÃO bERNARDO DO CAMPO;264;552;;\0;;;;Pb. Isequiel Soares Babosa;;BR;;;SP;\0
246;2017-01-04 19:36:29.846787+00;2023-01-06 13:08:09.796777+00;false;CANTAGALO;2219;true;Cantagalo;;Rio das Ostras;252;82;Lote 24;\0;;;Estrada da Califórnia;"Pastor; Ajudante Daniel Ferreira de Mendonça";;BR;;;RJ;\0
248;2017-01-04 19:36:29.887077+00;2023-01-06 20:18:13.065937+00;false;LIBERDADE;2219;true;MAR DO NORTE;28893756;Rio das Ostras;254;82;;\0;;;Rua Maria Lopes;"Pastor ajudante:; David Peclat";50;BR;;;RJ;\0
219;2017-01-04 19:36:28.933351+00;2023-01-18 16:00:40.288782+00;false;Tanguá;2338;false;Chacaras do Pinhão;24890000;Tanguá;206;146;;\0;;;Rua: Erminia Nunes Simões     Q:13     LT:19;Pb. Leonardo dos Santos Gabriel;13;BR;;;RJ;03/12/2022
204;2017-01-04 19:36:28.39244+00;2023-01-18 18:43:57.59002+00;false;São Mateus;2275;false;;;;184;242;;\0;;;;ASP JOSÉ ALEXANDRE TEIXEIRA;;BR;;;\0;03/12/2022
223;2017-01-04 19:36:29.063421+00;2023-03-22 18:16:58.275032+00;false;VILA OLIMPIA;1908;false;VILA OLIMPIA;25940000;GUAPIMIRIM;210;22;;\0;;;RUA: MARTE - S/N;PASTOR JOSELITO BALBINO DA SILVA;;BR;;;RJ;01/01/2023
250;2017-01-04 19:36:29.928327+00;2023-01-24 01:43:30.458481+00;false;Santa Paula;2070;true;SANTA PAULA I;;VILA VELHA;1154;354;;21/10/2015;27;;RUA BROMELIA;"Pr;. Sérgio Sarmento";140;BR;;;ES;\0
286;2017-01-04 19:36:30.65874+00;2024-01-23 11:34:22.465324+00;false;Mulungú;1992;true;Mulungú;59504000;Pendências;302;199;Prédio;05/03/1993;84;millodatan@gmail.com;Rua Santa Cruz;Paulo Henrique da Silva Brito;;BR;;98 522268;RN;\0
289;2017-01-04 19:36:30.72063+00;2018-09-11 18:24:33.269094+00;false;SESC;1994;false;NOGUEIRA;25730380;PETROPOLIS;305;206;;\0;24;therezaseiao@gmail.com;Rua Carioca;PB. CARLOS;598;BR;;22375996;RJ;\0
302;2017-01-04 19:36:30.986619+00;2017-01-05 14:06:36.928546+00;false;Resistência;2074;true;Resistência;;Vitória;319;358;;\0;27;;;Miss. Ambrozina Rita Pereira;;BR;;32351886;ES;\0
297;2017-01-04 19:36:30.885659+00;2017-01-15 12:35:13.386371+00;false;RETA;2056;false;;;;312;340;;\0;;;;;;BR;;;MG;\0
316;2017-01-04 19:36:31.268548+00;2017-01-05 14:06:37.099436+00;false;Indigena Umariaçu II;2385;true;Umariaçu II;69640000;Tabatinga;340;710;Area indig;01/02/2006;97;imwtabatinga@gmail.com;Umariaçu II;Pr. Andre Pereira;;BR;;34124531;AM;\0
272;2017-01-04 19:36:30.377103+00;2019-02-13 23:22:57.402359+00;false;Jardim Excelsior;1918;false;Jardim Excelsior;26321080;Queimados;285;113;;\0;;;Estrada do Grotão;Pr. Devair Pressidone;43;BR;;;RJ;15/12/2018
311;2017-01-04 19:36:31.166451+00;2019-02-26 15:01:41.806241+00;false;Santa Luzia;1927;false;Santa Luzia;24722485;São Gonçalo;334;123;Lote 26 -;01/03/1987;21;ivancurvello@hotmail.com;Rua Antero de Quental;Pb. Sebastião Silva;0;BR;;997966683;RJ;\0
318;2017-01-04 19:36:31.311898+00;2017-01-05 14:06:37.122891+00;false;Indigena Cushillo Cocha - Peru;2385;true;Cushillo Cocha;;Caballo Cocha;342;710;;01/07/2007;97;imwtabatinga@gmail.com;San Pablo;Pr. Magno Shaga Saavedra;;PE;;34124531;EX;\0
325;2017-01-04 19:36:31.451556+00;2017-01-19 14:06:31.111077+00;false;AERO CLUBE;1941;true;AERO CLUBE;27283160;VOLTA REDONDA;955;139;;10/05/2013;24;;RUA PEDRO LIMA MENDES;PASTOR DOMINGOS SAVIO;151;BR;;9228-5353;RJ;\0
313;2017-01-04 19:36:31.207037+00;2017-05-01 22:48:47.036097+00;false;Parque da Rosas;1991;false;Dom Jaime Camara;59628644;Mossoró;336;198;;21/08/2005;;;Rua Rosa Prata;;1;BR;;;RN;\0
326;2017-01-04 19:36:31.471352+00;2017-01-05 14:06:37.216952+00;false;CAJUEIRO;1921;true;CAJUEIRO;;VITORIA DE SANTO ANTÃO;352;116;;\0;81;;;;;BR;;;PE;\0
310;2017-01-04 19:36:31.146449+00;2019-09-24 15:02:54.588875+00;false;Belo Horizonte;1991;true;Belo Horizonte;5960000;Mossoró;333;198;Antigo Sup;05/05/1999;84;saulopaiva_p@hotmail.com;Rua Zeca Medeiros;Saulo da Silva Paiva;101;BR;;87 966827;RN;\0
320;2017-01-04 19:36:31.35228+00;2020-01-21 17:01:38.379231+00;false;JARDIM BELMONTE;1941;true;JARDIM BELMONTE;;VOLTA REDONDA;344;139;;27/06/2009;24;;Rua Prudente de Moraes;PASTOR EDINALDO MACHADO DA SILVA;195;BR;;;RJ;\0
317;2017-01-04 19:36:31.290264+00;2020-06-18 00:29:38.864968+00;false;Indigena de Porto Cordeirinho.BC;2385;true;Porto Cordeirinho;;Benjamin Constant;341;710;;01/06/2008;97;imwtabatinga@gmail.com;Nova Floresta;Eloy Salvador;;BR;;34 124531;AM;\0
295;2017-01-04 19:36:30.845683+00;2020-10-20 14:15:32.120682+00;false;JARDIM  MAIA;2183;false;Jd  Maia;;SP;1166;572;;\0;;;;Asp Juliano Leite ( em organizacão );;BR;;;\0;\0
268;2017-01-04 19:36:30.295767+00;2021-01-14 13:15:11.592105+00;false;PALMEIRAS;2258;false;PALMEIRAS;27197000;PINHEIRAL;1093;55;;20/06/2009;24;;RUA DAS PALMEIRAS;ASP. ALEX;501;BR;;99 958778;RJ;\0
255;2017-01-04 19:36:30.029747+00;2021-01-27 13:20:35.444682+00;false;Vila Pinheiro;2000;false;Vila Pinheiro;27580000;Itatiaia;265;213;;01/01/2002;;;Rua Pinheiro;Pr. Ezequiel Francisco;6;BR;;;RJ;\0
328;2017-01-04 19:36:31.51084+00;2017-01-05 14:06:37.239964+00;false;YOUNG;2165;true;;;YOUNG - RIO NEGRO;357;503;;01/03/2008;;;CK SIRUABI 3191;PR. JUAN ALDEIR PEREIRA;;UY;;;EX;\0
329;2017-01-04 19:36:31.530582+00;2017-01-05 14:06:37.251624+00;false;Jesus de Nazareth;2065;true;Jesus de Nazareth;;Vitória;363;349;;\0;;;Rua Projetada;Pb Emerson Pedroza;S/N;BR;;;ES;\0
323;2017-01-04 19:36:31.411947+00;2017-04-06 13:37:49.726189+00;false;PARQUE DAS DUNAS;2242;false;PAJUÇARA;;NATAL;347;12;LOTEAMENTO;\0;;;RUA JARDIM BRASIL;ASPIRANTE CRISTIANO;52;BR;;;RN;\0
334;2017-01-04 19:36:31.629356+00;2017-01-05 14:06:37.309729+00;false;Boa Vista;2035;true;;;São João de Manteninha;509;357;;\0;;;;;;BR;;;MG;\0
337;2017-01-04 19:36:31.6893+00;2017-01-05 14:06:37.344748+00;false;Pacheco;1914;true;Pacheco;54280010;Jaboatão dos Guararapes;441;106;;\0;81;prmurilojr@yahoo.com.br;Rua Nereu Ramos;Asp. Edésio Carneiro;475;BR;www.imwpe.com,br;30538085;PE;\0
319;2017-01-04 19:36:31.332485+00;2018-01-26 11:56:26.451528+00;false;Jandira;2142;false;;;;1072;556;;01/11/2014;;;;Pb. Samuel de Souza Lobato e Pb. Ronério Braz;;BR;;;\0;\0
304;2017-01-04 19:36:31.026619+00;2018-04-18 19:42:54.621856+00;false;IMW PINHEIROS ITATIAUÇU;2626;false;;;;1196;1102;;\0;;;;;;BR;;;MG;\0
341;2017-01-04 19:36:31.769893+00;2021-11-15 16:39:13.696698+00;false;Jardim Guaraci;2136;false;Jardim Guaraci;7262318;Guarulhos;379;544;;01/01/1999;11;;Rua dos Policiais;PASTOR EVANDRO ALVES DE SOUZA;159;BR;;;SP;\0
356;2017-01-04 19:36:32.091839+00;2017-01-12 00:33:17.994337+00;false;Landí;2018;true;Landí;;Ribeirão das Neves;404;304;Landi 2ª S;\0;;;Rua sete;PR. REGINALDO COSTA;;BR;;;MG;\0
780;2017-01-04 19:36:40.92788+00;2017-06-06 18:29:08.645603+00;false;Congregação Metodista Wesleyana do Antique;2103;false;Antique;;Itabuna;1156;392;;\0;;;;;;BR;;;BA;\0
309;2017-01-04 19:36:31.126526+00;2018-07-27 18:06:10.386281+00;false;Aguas Lindas;2768;false;Setor Coimbra;;Águas Lindas de Goias;331;374;;10/03/2008;;;;Gesom e Rosanea;;BR;;;GO;\0
332;2017-01-04 19:36:31.589925+00;2019-01-21 18:36:27.921588+00;false;PIUM;1933;false;;;NISIA FLORESTA;362;129;;\0;;;;PB. FRANCISCO DE ASSIS;;BR;;;RN;02/12/2018
402;2017-01-04 19:36:33.009404+00;2017-01-05 14:06:38.125495+00;false;CONSTRUCAO - IMW AREAL;2451;true;;;;1070;291;;29/11/2014;;;;;;BR;;;;\0
293;2017-01-04 19:36:30.805072+00;2022-02-08 18:58:20.957309+00;false;CABIBÓ;2056;false;São José;36780000;Astolfo Dutra;309;340;2º Piso;01/01/2010;32;imw_congregacao_cabibo@hotmail.com;Rua José Menezes Pereira;PB. ADIAN SÉRGIO MACIEL;255;BR;https://pae.wesleyana.com.br/congregacoes/congregacoes/299;99 039438;MG;\0
259;2017-01-04 19:36:30.110097+00;2022-03-28 10:47:59.902756+00;false;REDENÇÃO;2106;true;Redenção;;Teixeira de Freitas;270;382;;05/03/2010;73;sededistritalimwtx@outlook.com;Rua Aurélio Viana;André Borges;37;BR;;98 286852;BA;\0
305;2017-01-04 19:36:31.046508+00;2022-06-07 20:18:51.482466+00;false;ALTO CALÇADO;2084;true;ZONA RURAL;29470000;SAO JOSE DOS CALÇADO;522;362;;12/09/2008;28;Pr.clebes@hotmail.com;ALTO CALÇADO;Pr .CLEBES INACIO DE ALMEIDA;;BR;;99 553868;ES;\0
258;2017-01-04 19:36:30.09001+00;2022-06-21 16:52:31.220283+00;false;Café Garoto;2340;false;Café Garoto;28470000;Santo Antonio de Pádua;269;180;;28/03/2009;;;Estrada Pádua Pirapetinga;Pb Sebastião Santos;;BR;;;RJ;\0
360;2017-01-04 19:36:32.175186+00;2022-07-19 01:41:57.657674+00;false;Pedras Brancas;2439;true;Pedras Brancas;;Petrópolis;408;265;;\0;;;Mathias Hillen;Pr. Jefferson Rodrigues;;BR;;;RJ;\0
315;2017-01-04 19:36:31.24834+00;2019-02-05 15:17:43.423901+00;false;Vila São Francisco;1998;true;Vila São Francisco;25635114;Petrópolis;338;210;;\0;24;;Estrada Velha da Estrela;Valquíria Cassiano Felício Soares;;BR;;988694175;RJ;\0
358;2017-01-04 19:36:32.133833+00;2017-03-05 13:10:42.337809+00;false;ILHA DOS BENTOS;2070;false;ILHA DOS BENTOS;29104353;VILA VELHA;446;354;;05/05/1995;27;prsidenilsonimw@hotmail.com;RUA DAS MANGAS;Asp. Pr. DEJAIR MATEDE ABELHA;2;BR;;3339 6705;ES;\0
367;2017-01-04 19:36:32.317432+00;2017-01-13 01:57:31.171127+00;false;Alto Moledo;2090;true;Alto Moledo;;Cachoeiro de Itapemrim;1234;367;;07/05/2009;28;pr.edsonpereiralima@hotmail.com;Rua Projetada;Presbitero Fabio Pereira Onofrio;S-N;BR;;99199526;ES;\0
361;2017-01-04 19:36:32.195953+00;2017-01-19 17:36:06.393628+00;false;Chácara Flórida;2158;true;Chácara Flórida;12042200;TAUBATÉ;785;578;Casa;11/03/2011;12;;Rua Azaléia;Presbítero Mauro Lúcio Ribeiro de Souza;244;BR;;997909710;SP;\0
292;2017-01-04 19:36:30.782976+00;2023-01-18 16:01:11.291905+00;false;Parque Muisa;2232;false;SÃO BENTO;25045001;DUQUE DE CAXIAS RJ;1211;25;QUADRA 07, LOTE 01;\0;21;distritodelotexv@gmail.com;AV. PRESIDENTE KENNEDY;ASPIRANTE RONALDO;10430;BR;;;RJ;03/12/2022
327;2017-01-04 19:36:31.491204+00;2023-05-06 16:46:12.316888+00;false;Venâncio Zacarias;1990;true;;59500000;Macau;354;197;;\0;84;psibrunobarboza@hotmail.com;Rua Bela Vista;Francisco de Lima Gomes;;BR;;91 519798;RN;\0
350;2017-01-04 19:36:31.966149+00;2023-02-01 16:15:13.207996+00;false;Monte Moriá;2276;true;Recanto do Sabiá - Figueira;28930000;Arraial do Cabo;391;34;;10/05/2002;;;Rua JOAO DE BARRO00021;Aspirante a Pastor Valdeci Cardoso da Silva;21;BR;;;RJ;\0
363;2017-01-04 19:36:32.238253+00;2017-03-19 00:06:09.47241+00;false;PRATEADO - PONTO DE PREGAÇÃO;2405;false;PRATEADO;37458000;ALAGOA;411;337;ZONA RURAL;10/01/2009;35;;ESTRADA ALAGOA-ITAMONTE KM 03;DIÁCONO DÉCIO SIQUEIRA DE ALMEIDA;;BR;;33661534;MG;\0
338;2017-01-04 19:36:31.708818+00;2017-01-26 15:11:15.777904+00;false;JACI PARANA;2451;false;;;Jaci Paraná;669;291;;01/03/2010;69;prjairplates@hotmail.com;;Pr. Jair Plates;;BR;;99180121;\0;\0
342;2017-01-04 19:36:31.797695+00;2017-02-15 12:18:25.280843+00;false;Nova Alegria;2293;false;Nova Alegria;27500000;Resende;381;35;;05/01/2006;;;Rua D;Pr. Emilson;Lt 10;BR;;;RJ;\0
362;2017-01-04 19:36:32.215821+00;2017-01-19 17:36:26.712575+00;false;Jardim Santa Tereza;2158;false;Jardim Santa Tereza;12045050;TAUBATÉ;786;578;Casa;09/04/2011;12;;Rua Nelson Ferrari;Presbítero Milton da Silva;99;BR;;36296308;SP;\0
364;2017-01-04 19:36:32.25806+00;2017-03-19 00:06:28.336416+00;false;RIO ACIMA - PONTO DE PREGAÇÃO;2405;false;RIO ACIMA;37458000;ALAGOA;412;337;ZONA RURAL;08/10/2009;35;;BAIRRO RIO ACIMA;EVANGELISTA FRANCISCO ANTONIO DE BARROS JÚNIOR;;BR;;99163595;MG;\0
