id;cadastrado_em;modificado_em;nome;tipo_instituicao_id;instituicao_pai_id;excluido;codigo_host;ativo;bairro;caw;cep;cidade;cnpj;complemento;data_abertura;ddd;email;endereco;inss;nome_fantasia;numero;pais;site;telefone;uf;pastor;tesoureiro
1855;2016-11-11 19:02:43.84571+00;2016-11-11 19:25:22.068525+00;Distrito Mossoró;2;24;false;152;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1782;2016-11-11 19:02:40.897212+00;2016-11-11 19:25:22.084978+00;Distrito Muriaé;2;17;false;36;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1811;2016-11-11 19:02:42.099115+00;2016-11-11 19:25:22.101509+00;Distrito Natal;2;24;false;76;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1764;2016-11-11 19:02:39.949147+00;2016-11-11 19:25:22.118885+00;Distrito Nilópolis;2;23;false;18;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1766;2016-11-11 19:02:40.04288+00;2019-11-28 15:48:10.234382+00;Distrito Niterói;2;13;false;20;true;;false;;;1,38364E+13;;\0;;;;false;;;;;;;\0;\0
1890;2016-11-11 19:02:45.240772+00;2020-04-07 02:30:55.746861+00;Distrito Norte 8RE (encerrado em 2018);2;25;false;198;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
1791;2016-11-11 19:02:41.262685+00;2022-12-22 21:42:43.785658+00;Distrito Norte Baiano;2;25;false;45;true;;false;;;;;\0;;;;false;;;;;;;;
1853;2016-11-11 19:02:43.76765+00;2016-11-11 19:25:22.168583+00;Distrito Norte de Curitiba;2;22;false;147;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1834;2016-11-11 19:02:43.031491+00;2016-11-11 19:25:22.185645+00;Distrito Nova Floresta;2;19;false;104;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1775;2016-11-11 19:02:40.55238+00;2016-11-11 19:25:22.20242+00;Distrito Nova Friburgo;2;13;false;29;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1763;2016-11-11 19:02:39.9072+00;2016-11-11 19:25:22.218969+00;Distrito Nova Iguaçu;2;23;false;17;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1807;2016-11-11 19:02:41.932798+00;2016-11-11 19:25:22.235467+00;Distrito Ouro Preto;2;19;false;72;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1878;2016-11-11 19:02:44.757014+00;2016-11-11 19:25:22.267965+00;Distrito Paranaguá;2;22;false;183;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1886;2016-11-11 19:02:45.080939+00;2021-11-17 18:18:53.384643+00;Distrito Paranavai;2;22;false;194;true;São Jorge;false;87710160;PARANAVAÍ;1,39912E+13;;10/04/2017;43;pastoreliton@yahoo.com.br;Rua Formosa;false;Eliton da Silva de Souza;77;Brasil;;99 650300;PR;\0;\0
1884;2016-11-11 19:02:45.000513+00;2016-11-11 19:25:22.287105+00;Distrito Parnamirim;2;24;false;191;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1760;2016-11-11 19:02:39.792788+00;2016-11-11 19:25:22.305608+00;Distrito Petrópolis;2;13;false;14;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
33;2016-10-10 19:44:35.702948+00;2016-12-13 01:05:41.802747+00;Distrito Petrópolis TESTE;2;13;true;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
1823;2016-11-11 19:02:42.596106+00;2016-11-11 19:25:22.322129+00;Distrito Presidente Prudente;2;18;false;95;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1871;2016-11-11 19:02:44.477499+00;2022-10-20 16:24:27.246356+00;Distrito Queimados;2;23;false;175;true;;false;;;;;31/12/2014;;;;false;;;;;;;\0;\0
1854;2016-11-11 19:02:43.807236+00;2016-11-11 19:25:22.354654+00;Distrito Recife;2;24;false;148;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1819;2016-11-11 19:02:42.428285+00;2016-11-11 19:25:22.372837+00;Distrito Resende;2;23;false;87;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1872;2016-11-11 19:02:44.51662+00;2016-11-11 19:25:22.390983+00;Distrito Retiro;2;23;false;176;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1793;2016-11-11 19:02:41.340864+00;2016-11-11 19:25:22.40925+00;Distrito Ribeirão Preto;2;18;false;49;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
2772;2019-01-09 19:02:57.009422+00;2019-01-09 19:02:57.009462+00;Distrito Rio de Janeiro;2;19;false;\0;true;;false;;;;;09/12/2018;;;;false;;;;;;;\0;\0
1772;2016-11-11 19:02:40.356794+00;2019-06-06 14:35:04.415541+00;Distrito Rocha Miranda;2;2801;false;26;false;;false;;;;;\0;;;;false;;;;;;;\0;\0
1804;2016-11-11 19:02:41.802602+00;2016-11-11 19:25:22.442237+00;Distrito Rolim de Moura;2;19;false;67;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1830;2016-11-11 19:02:42.879055+00;2016-11-11 19:25:22.458348+00;Distrito Salvador;2;25;false;143;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
2865;2023-01-07 09:42:57.84981+00;2023-01-07 09:42:57.849857+00;Distrito Santa Cruz da Serra;2;13;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
1873;2016-11-11 19:02:44.555652+00;2022-10-20 16:23:20.265483+00;Distrito Santa Margarida;2;23;false;177;true;;false;;;;;31/12/2010;;;;false;;;;;;;\0;\0
1832;2016-11-11 19:02:42.950658+00;2016-11-11 19:25:22.491337+00;Distrito Santana do Livramento;2;22;false;120;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
2692;2016-12-13 00:34:09.961738+00;2016-12-13 00:34:09.961777+00;Distrito Sapucaia;2;13;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2724;2017-01-27 20:48:11.179931+00;2017-01-27 20:48:11.180004+00;Distrito Seridó;2;24;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2710;2016-12-30 19:58:26.648787+00;2023-02-08 19:54:42.252685+00;Distrito Serra Gaúcha;2;22;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
1876;2016-11-11 19:02:44.678998+00;2019-01-28 19:18:38.567514+00;Distrito Serra/Norte;2;25;false;181;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
1845;2016-11-11 19:02:43.467115+00;2016-11-11 19:25:22.560046+00;Distrito Sobral;2;19;false;135;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1783;2016-11-11 19:02:40.939339+00;2022-12-22 21:43:37.058619+00;Distrito Sul Capixaba;2;25;false;37;true;;false;;;;;\0;;;;false;;;;;;;;
1852;2016-11-11 19:02:43.728968+00;2016-11-11 19:25:22.577037+00;Distrito Sul de Curitiba;2;22;false;146;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1821;2016-11-11 19:02:42.510447+00;2022-02-01 19:25:43.827883+00;Distrito Sul de Minas;2;17;false;91;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2712;2016-12-30 23:16:49.647021+00;2022-05-03 14:45:19.755918+00;Distrito São José dos Pinhais;2;22;false;\0;false;;false;;;;;\0;;;;false;;;;;;;\0;\0
1762;2016-11-11 19:02:39.867728+00;2018-01-03 12:49:47.35921+00;Distrito São João de Meriti;2;23;false;12;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
1835;2016-11-11 19:02:43.071779+00;2020-10-14 22:20:18.090134+00;Distrito Tancredo Neves;2;2806;false;112;true;;false;;;;;\0;;;;false;;;;;;;;
1794;2016-11-11 19:02:41.379728+00;2016-11-11 19:25:22.614464+00;Distrito Taubaté;2;18;false;50;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1820;2016-11-11 19:02:42.4667+00;2016-11-11 19:25:22.632348+00;Distrito Teixeira de Freitas;2;25;false;88;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1827;2016-11-11 19:02:42.754409+00;2017-01-27 21:44:34.751916+00;Distrito Teófilo Otoni;2;17;true;99;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1790;2016-11-11 19:02:41.222708+00;2022-03-03 18:03:18.616781+00;Distrito Uberaba;2;17;false;89;false;;false;;;;;\0;;;;false;;;;;;;\0;\0
2878;2023-01-21 01:52:13.725433+00;2023-01-21 01:52:13.725472+00;Distrito Uberlândia;2;17;false;\0;true;;false;;;;;08/01/2023;;;;false;;;;;;;\0;\0
1868;2016-11-11 19:02:44.351471+00;2023-07-19 19:51:28.229074+00;Distrito União da Vitória;2;2806;false;171;true;;false;;;;;\0;;;;false;;;;;;;;
2837;2021-01-29 22:35:41.943086+00;2021-01-29 22:35:41.943197+00;Distrito Vale do Assu;2;24;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
1870;2016-11-11 19:02:44.430054+00;2017-01-29 00:09:49.19621+00;Distrito Vale do Guaporé;2;19;true;174;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1841;2016-11-11 19:02:43.305443+00;2016-11-11 19:25:22.744007+00;Distrito Vila Maria Helena;2;13;false;130;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1822;2016-11-11 19:02:42.554244+00;2016-11-11 19:25:22.779389+00;Distrito Vila Velha;2;25;false;92;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1806;2016-11-11 19:02:41.889555+00;2016-11-11 19:25:22.799955+00;Distrito Vilhena;2;19;false;71;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1850;2016-11-11 19:02:43.650958+00;2022-03-03 17:42:51.348991+00;Distrito Visconde do Rio Branco;2;17;false;142;false;;false;;;;;\0;;;;false;;;;;;;\0;\0
1859;2016-11-11 19:02:43.999713+00;2016-11-11 19:25:22.838201+00;Distrito Vitoria de Santo Antão;2;24;false;161;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1785;2016-11-11 19:02:41.018165+00;2016-11-25 00:52:09.67217+00;Distrito Vitória;2;25;false;39;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
14;2016-09-14 23:07:16.317889+00;2016-09-14 23:28:00.707458+00;Distrito de Petrópolis;2;13;true;\0;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1812;2016-11-11 19:02:42.140697+00;2016-11-11 19:02:42.140736+00;Distrito do Norte;2;26;false;77;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1813;2016-11-11 19:02:42.182275+00;2016-11-11 19:02:42.182316+00;Distrito do Sul;2;26;false;78;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
1789;2016-11-11 19:02:41.183455+00;2022-02-01 19:41:01.607165+00;Distrito do Triângulo Mineiro;2;17;false;43;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
1795;2016-11-11 19:02:41.419436+00;2022-01-31 20:06:02.909899+00;Distrito do Tucuruvi;2;18;false;51;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2801;2019-05-14 17:44:04.730287+00;2019-05-14 17:44:04.730324+00;Distritos Encerrados 6RE;2;23;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2780;2019-01-28 19:20:19.810913+00;2019-01-28 19:20:19.810956+00;Distritos Encerrados 8RE;2;25;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
12;2016-09-14 23:06:22.79714+00;2016-10-26 00:47:02.468159+00;ESCRITÓRIO GERAL;6;\0;false;\0;true;\0;false;\0;\0;\0;\0;\0;\0;\0;\0;false;\0;\0;\0;\0;\0;\0;\0;\0
2812;2020-06-08 14:45:31.726324+00;2020-06-08 14:45:31.726364+00;Escomiw - 3RE;8;18;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2853;2021-11-29 06:17:08.315418+00;2021-11-29 06:17:08.315479+00;Estatística 1RE;14;13;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2854;2021-11-29 06:32:15.864216+00;2021-11-29 06:32:15.865173+00;Estatística 2RE;14;17;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2855;2021-11-29 06:32:32.81176+00;2021-11-29 06:32:32.811812+00;Estatística 3RE;14;18;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2856;2021-11-29 06:32:48.288923+00;2021-11-29 06:32:48.288973+00;Estatística 4RE;14;19;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2857;2021-11-29 06:33:40.595667+00;2021-11-29 06:33:40.595732+00;Estatística 5RE;14;22;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2858;2021-11-29 06:33:58.967125+00;2021-11-29 06:33:58.967185+00;Estatística 6RE;14;23;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2859;2021-11-29 06:34:34.384185+00;2021-11-29 06:34:34.384233+00;Estatística 7RE;14;24;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2814;2020-10-19 19:57:50.221199+00;2021-11-29 06:19:22.241852+00;Estatística 7RE;14;24;true;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2860;2021-11-29 06:35:03.410723+00;2021-11-29 06:35:03.410776+00;Estatística 8RE;14;25;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2720;2017-01-25 20:17:26.175851+00;2017-01-25 20:17:26.175891+00;FIW 3RE;9;18;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2898;2023-05-10 17:01:50.885851+00;2023-05-10 17:01:50.885885+00;FIW 4RE;9;19;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2742;2017-02-15 21:29:18.977362+00;2023-05-10 17:01:31.81329+00;FIW 4RE OLD;9;962;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2899;2023-05-10 17:06:21.129636+00;2023-05-10 17:06:21.129686+00;FIW GERAL 2022;9;42;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2900;2023-05-10 17:06:40.884265+00;2023-05-10 17:06:40.884314+00;FIW GERAL 2023;9;42;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2866;2023-01-11 14:31:49.840342+00;2023-03-20 19:10:06.528683+00;Frente Missionária ABC;1;2762;false;\0;false;Guaratiba;false;23030324;Rio de Janeiro;;ABC;01/01/2023;;;Rua Elza Monnerat;false;Igreja Metodista Wesleyana 6 Região;37;Brasil;;;Rj;\0;\0
2766;2018-04-06 23:31:39.76261+00;2018-08-08 18:57:52.72696+00;Frente Missionária Lagoa dos Gatos;1;2762;false;\0;true;;false;;Lagoa dos Gatos;;;\0;;;;false;;;;;;PE;\0;\0
2767;2018-04-06 23:32:46.358666+00;2018-08-31 22:25:40.2287+00;Frente Missionária em Alto do Rodrigues;1;2762;false;\0;true;;false;;Alto do Rodrigues;;;\0;;;;false;;;;;;RN;;
2738;2017-02-10 21:00:55.769785+00;2017-02-10 21:00:55.769826+00;Fundo Intangível do FIW 3RE;9;18;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2838;2021-02-12 13:05:50.794132+00;2021-02-12 13:05:50.794197+00;GIF - 3RE;8;18;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2845;2021-04-05 18:28:11.54942+00;2021-04-05 18:28:11.549468+00;GIF - Aplicação Financeira;8;18;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2840;2021-02-23 18:21:12.838754+00;2021-02-23 18:22:41.031285+00;GIF - Fundo Distrital;8;18;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2842;2021-02-23 18:22:13.997985+00;2021-02-23 18:22:13.998044+00;GIF - Fundo de Empreendimento;8;18;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2841;2021-02-23 18:21:47.900774+00;2021-02-23 18:21:47.900843+00;GIF - Fundo de Reserva;8;18;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2846;2021-04-05 18:28:36.730791+00;2021-04-05 18:28:36.730852+00;GIF - SGAS - Jubilados;8;18;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2847;2021-04-05 18:29:01.526867+00;2021-04-05 18:29:01.52695+00;GIF - SGEC - Ceforte;8;18;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2762;2018-03-06 00:12:26.954702+00;2018-03-06 00:12:26.95475+00;IGREJAS FECHADAS;3;12;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2806;2019-07-04 17:59:09.235121+00;2019-07-04 17:59:09.235159+00;IGREJAS FECHADAS - 4RE;2;19;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2765;2018-04-03 23:04:38.159097+00;2018-04-03 23:04:38.159142+00;IGREJAS FECHADAS - 8RE;2;25;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2805;2019-07-04 15:17:49.696074+00;2019-07-04 15:17:49.696116+00;IGREJAS QUE VIRARAM CONGREGACOES - 2RE;2;17;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2764;2018-04-03 23:00:15.754523+00;2018-04-03 23:02:54.15935+00;IGREJAS QUE VIRARAM CONGREGACOES - 8RE;2;25;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2356;2016-11-11 19:03:00.406355+00;2023-12-09 15:13:35.806616+00;IMW 1 de Campina Grande;1;1856;false;255;true;Liberdade;false;58414265;Campina Grande;1,44008E+13;;30/11/2001;83;;R. Aprígio Pereira Nepomuceno, 115a;false;;115;BR;https://www.facebook.com/imwCampinaGrande/;30 585474;PB;Sadraque;Pr Sadraque
2527;2016-11-11 19:03:06.07125+00;2023-05-15 18:46:43.436791+00;IMW 1 em Caicó;1;2724;false;1005;true;Boa Passagem;false;59300000;Caicó;1,44008E+13;;0001-11-30;84;jonhyherbertpn@hotmail.com;R Julio Rodrigues;false;;995;BR;;;RN;pr cesar;
1991;2016-11-11 19:02:48.428985+00;2022-07-09 15:20:11.743457+00;IMW 1 em Mossoró;1;1855;false;198;true;Santo Antônio;false;59621070;Mossoró;1,44008E+13;após a UPA;05/05/1999;84;andrelsraposo@hotmail.com;R Seis de Janeiro;false;;2061;BR;;986338917;RN;Jose Cleber;
2690;2016-12-13 00:22:00.762293+00;2023-02-08 21:53:27.89505+00;IMW 1a Capivari;1;2802;false;\0;true;Capivari;false;;Duque de Caxias;;;\0;;;Rua General Isidoro Lopes Q24;false;;S/N;BR;;;RJ;PEDRO JUNIOR;
2034;2016-11-11 19:02:49.920271+00;2023-04-08 10:46:29.685571+00;IMW 1a Ipatinga;1;2877;false;316;true;Veneza I;false;35164259;Ipatinga;;;\0;31;imwcentralipatinga@gmail.com;Rua Teresópolis;false;;285;BR;;;MG;Harley Filipe da Costa;Wesley Souza da Silva
2056;2016-11-11 19:02:50.641542+00;2023-01-21 02:26:46.647958+00;IMW 1a de Astolfo Dutra;1;1849;false;340;true;CENTRO;false;36780000;Astolfo Dutra;1,41896E+13;;30/11/1990;31;pr.romulo@yahoo.com.br;EMILIANO LAVORATO;false;;169;BR;;;MG;Rômulo Vieira dos Santos;Jaime José Elias
2053;2016-11-11 19:02:50.540805+00;2023-01-21 02:23:53.250063+00;IMW 1a de Cataguases;1;1849;false;270;true;Centro;false;36770024;Cataguases;1,41896E+13;Em frente;\0;32;;Rua Paulino Fernandes;false;;70;BR;;;MG;Sebastiao Calegari Filho;Fernando Gonçalves
2036;2016-11-11 19:02:49.98031+00;2023-01-21 02:22:06.373419+00;IMW 1a de Mantena;1;1851;false;405;true;Centro;false;35290000;Mantena;1,41896E+13;;\0;33;prjosesergio55@hotmail.com;Rua Sete de Setembro;false;;523;BR;;98 129761;MG;Hghuhf;Fftyy
2063;2016-11-11 19:02:50.852648+00;2023-01-21 02:27:44.411033+00;IMW 1a de Monte Carmelo;1;1789;false;313;true;Centro;false;38500000;Monte Carmelo;1,41896E+13;;01/06/1990;;luisouzaguiar@yahoo.com.br;Avenida Brasil Norte;false;Igreja Metodista Wesleyana em Monte Carmelo;267;BR;;;MG;Pr. Luiz Aguiar;Dca. Enilcy Carvalho Campos
2881;2023-01-27 20:26:52.024904+00;2023-02-08 15:25:11.760388+00;IMW 1a de Samambaia;1;1784;false;\0;true;;false;;;;;08/01/2023;;;;false;;;;;;;;
2060;2016-11-11 19:02:50.763961+00;2023-02-27 21:49:36.704902+00;IMW 1a de Uberlândia;1;2878;false;400;true;Brasil;false;38400658;Uberlândia;1,41896E+13;;30/11/1980;34;secretaria@imwudi.com.br;Rua Rio de Janeiro;false;Igreja Central de Uberlândia;975;BR;;;MG;REV. Sidenilson Alvino Pereira;Dc. Júlio Umberto da Silva
2252;2016-11-11 19:02:57.04632+00;2017-09-26 11:55:06.879292+00;IMW 1ª Angra dos Reis;1;1840;false;4;true;Japuíba;false;23932495;Angra dos Reis;1,37852E+13;;04/02/1990;24;;Rua São Vicente;false;;80;BR;;33658796;RJ;;
2015;2016-11-11 19:02:49.250204+00;2017-09-19 14:37:27.242484+00;IMW 1ª Bairro Industrial;1;1781;false;301;true;Cidade Industrial;false;32223580;Contagem;1,41896E+13;;0001-11-30;31;imwindustrial1@hotmail.com;Av. Bárbara Heliodora;false;\0;65;BR;;33613730;MG;;
2353;2016-11-11 19:03:00.308101+00;2021-05-18 00:32:17.995446+00;IMW 1ª Jd Primavera;1;1841;false;257;true;Jardim Primavera;false;25214415;Duque de Caxias;1,38364E+13;;30/11/2008;21;imwjardimprimavera@oi.com.br;Av. Visconde de Itaúna Quadra 9 Lote 25;false;\0;;BR;;27762920;RJ;Pastor Eli Gonçalves Bastos;Tesoureiro Mauro de Moura Barros
2052;2016-11-11 19:02:50.508529+00;2022-12-05 15:07:35.90754+00;IMW 1ª Muriaé (Central de Muriaé);1;1782;false;335;true;Centro;false;36880000;Muriaé;1,41896E+13;Prédio;\0;32;imwmuriae@msn.com;Rua São Sebastião;false;;196;BR;http://distritoimwmuriae.webnode.com.br/;37 226420;MG;Jorge Luiz Perim;Cláudio Fintelman Fernandes
2253;2016-11-11 19:02:57.089037+00;2021-07-18 17:07:36.208685+00;IMW 1ª de Austin;1;1871;false;103;true;Austin;false;26086295;Nova Iguaçu;1,37852E+13;Lago dos Peixes;30/11/1984;21;isabel_frauches@hotmail.com;Estrada Austin-Queimados;false;\0;15;BR;www.imwaustin.com.br;27641796;RJ;ANDERSON VALERIO;ISABEL CRISTINA FRAUCHES BOTELHO
2313;2016-11-11 19:02:58.978478+00;2017-08-10 12:22:26.003726+00;IMW 1ª de Boa Vista;1;1765;false;33;true;Boa Vista 2;false;27332170;Barra Mansa;1,37852E+13;;\0;24;;Rua:  João Xavier Itaborai;false;\0;350;BR;;33409491;RJ;Carlos Roberto Martins;Manoel Quinelato dos Santos
2217;2016-11-11 19:02:55.910201+00;2019-03-25 22:28:41.816242+00;IMW 1ª de Campos;1;1779;false;64;true;Parque Alvorada;false;28083090;Campos dos Goytacazes;1,38364E+13;;28/12/1969;22;pr.antoniocarlosdasilva@hotmail.com;Rua José Vasconcelos de Alvarenga;false;\0;132;BR;;99686801;RJ;Wellington da Silva Santos;Beatriz Conceição Ferreira
2447;2016-11-11 19:03:03.431874+00;2023-11-01 18:09:04.253768+00;IMW 1ª de Ji-Paraná;1;1843;false;274;true;Nova Brasília;false;76960000;Ji-Paraná;1,37263E+13;T-15 com K;\0;69;imwjiparanacentral.ro@gmail.com;Avenida Governador Jorge Teixeira;false;Igreja Metodista Wesleyana Central de Ji Paraná;1670;BR;;92 999559;RO;PASTOR JOÃO TAVARES;SAULO SILVA
1973;2016-11-11 19:02:47.895547+00;2023-07-14 19:34:14.039615+00;IMW 1ª de Nilópolis;1;1764;false;175;true;Centro;false;26530090;Nilópolis;1,37852E+13;;27/02/1967;21;rev.gutembergoliveira@gmail.com;Rua Orlando Bernardino Lopes;false;\0;260;BR;;964972923;RJ;Pastor Marco;Eliana Conceiçao de Miranda
2226;2016-11-11 19:02:56.197583+00;2023-01-19 12:13:43.122961+00;IMW 1ª de Nova Iguaçu;1;1763;false;93;true;Centro;false;26285590;Nova Iguaçu;1,37852E+13;;10/06/1967;21;1imwnovaiguacu@gmail.com;Rua José de Assis Ferreira;false;\0;183;BR;;27688614;RJ;Pastor Ted Wilson Muger Magalhães.;Tesoureira: Vera Lúcia Lima Soares.
2397;2016-11-11 19:03:01.773872+00;2022-04-02 01:59:03.088714+00;IMW 1ª de Vilhena;1;1806;false;761;true;Bodanese;false;76980000;Vilhena;1,37263E+13;Templo;26/10/2003;69;mariosergiors@hotmail.com;Av. Tancredo Neves;false;;2359;BR;;84942275;RO;Mário Sérgio Ribeiro dos Santos;
2054;2016-11-11 19:02:50.571822+00;2022-03-29 22:23:14.582476+00;IMW 1ª de Visconde do Rio Branco;1;1849;false;338;true;São Jorge;false;36520000;Visconde do Rio Branco;1,41896E+13;;22/04/1979;32;;Avenida São Geraldo;false;;217;BR;;;MG;NELIO SOARES DOS SANTOS;JOSEIR AGENOR DE FREITAS
1920;2016-11-11 19:02:46.196874+00;2017-10-13 12:34:18.122743+00;IMW 1ª em Campo Grande;1;1769;false;115;true;Campo Grande;false;23050390;Rio de Janeiro;1,37852E+13;;\0;21;primeiraimwcg@hotmail.com;Rua Luiz Barata;false;\0;nov/23;BR;www.imwcg.org.br;24160265;RJ;Marlon Ferreira dos Santos;Paulo Cesar Martins
1924;2016-11-11 19:02:46.334651+00;2018-09-26 15:48:18.426154+00;IMW 1º Santíssimo;1;1873;false;119;true;Santíssimo;false;23093100;Rio de Janeiro;1,37852E+13;São Victo;\0;21;prmarcosbatista1@gmail.com;Rua General Vieira da Rosa;false;Wesleyana Santíssimo;38;BR;http://www.imwsantissimo.com.br/;989530717;RJ;;
